ITEM|SOURCE|DEST|SEQNUM|HEADERSEQNUM|SCHEDARRIVDATE|SCHEDSHIPDATE|QTY|FIRMPLANSW|SOURCING|TRANSMODE|PROJECT|CAPTURE_WK|CAPTURE_TYPE|SIMULATION_NAME|SOLVE_VERSION|U_PLANMODULE
100000000009|1006|VF|6164|6164|10-APR-2027|10-APR-2027|75|0|100000000009_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|VF|6165|6165|17-APR-2027|17-APR-2027|75|0|100000000009_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|VF|6166|6166|24-APR-2027|24-APR-2027|75|0|100000000009_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|VF|6167|6167|01-MAY-2027|01-MAY-2027|75|0|100000000009_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|VF|6168|6168|08-MAY-2027|08-MAY-2027|75|0|100000000009_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|VF|6169|6169|15-MAY-2027|15-MAY-2027|75|0|100000000009_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|VF|6170|6170|22-MAY-2027|22-MAY-2027|75|0|100000000009_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|VF|6171|6171|29-MAY-2027|29-MAY-2027|75|0|100000000009_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|VF|6172|6172|05-JUN-2027|05-JUN-2027|75|0|100000000009_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|VF|6173|6173|12-JUN-2027|12-JUN-2027|75|0|100000000009_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|VF|6174|6174|19-JUN-2027|19-JUN-2027|75|0|100000000009_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|VF|6175|6175|26-JUN-2027|26-JUN-2027|75|0|100000000009_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|VF|6176|6176|03-JUL-2027|03-JUL-2027|75|0|100000000009_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|VF|6177|6177|10-JUL-2027|10-JUL-2027|75|0|100000000009_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|VF|6178|6178|17-JUL-2027|17-JUL-2027|75|0|100000000009_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|VF|6179|6179|24-JUL-2027|24-JUL-2027|75|0|100000000009_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1006|VF|446|446|22-NOV-2025|22-NOV-2025|60|0|100000000110_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1006|VF|447|447|01-AUG-2026|01-AUG-2026|75|0|100000000110_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1006|VF|448|448|08-AUG-2026|08-AUG-2026|75|0|100000000110_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1006|VF|449|449|15-AUG-2026|15-AUG-2026|75|0|100000000110_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1006|VF|450|450|22-AUG-2026|22-AUG-2026|75|0|100000000110_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1006|VF|451|451|29-AUG-2026|29-AUG-2026|75|0|100000000110_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1006|VF|452|452|05-SEP-2026|05-SEP-2026|75|0|100000000110_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1006|VF|453|453|12-SEP-2026|12-SEP-2026|75|0|100000000110_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1006|VF|454|454|19-SEP-2026|19-SEP-2026|75|0|100000000110_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1006|VF|455|455|26-SEP-2026|26-SEP-2026|75|0|100000000110_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1006|VF|456|456|03-OCT-2026|03-OCT-2026|75|0|100000000110_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1006|VF|457|457|10-OCT-2026|10-OCT-2026|75|0|100000000110_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1006|VF|458|458|17-OCT-2026|17-OCT-2026|75|0|100000000110_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1006|VF|459|459|24-OCT-2026|24-OCT-2026|75|0|100000000110_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1006|VF|460|460|31-OCT-2026|31-OCT-2026|75|0|100000000110_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1006|VF|461|461|07-NOV-2026|07-NOV-2026|75|0|100000000110_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1006|VF|462|462|14-NOV-2026|14-NOV-2026|75|0|100000000110_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1006|VF|463|463|21-NOV-2026|21-NOV-2026|75|0|100000000110_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1006|VF|464|464|28-NOV-2026|28-NOV-2026|75|0|100000000110_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1006|VF|465|465|05-DEC-2026|05-DEC-2026|75|0|100000000110_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1006|VF|466|466|12-DEC-2026|12-DEC-2026|75|0|100000000110_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1006|VF|467|467|19-DEC-2026|19-DEC-2026|75|0|100000000110_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1006|VF|468|468|26-DEC-2026|26-DEC-2026|75|0|100000000110_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1006|VF|469|469|02-JAN-2027|02-JAN-2027|75|0|100000000110_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1006|VF|470|470|09-JAN-2027|09-JAN-2027|75|0|100000000110_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1006|VF|471|471|16-JAN-2027|16-JAN-2027|75|0|100000000110_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1006|VF|472|472|23-JAN-2027|23-JAN-2027|75|0|100000000110_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1006|VF|473|473|30-JAN-2027|30-JAN-2027|75|0|100000000110_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1006|VF|474|474|06-FEB-2027|06-FEB-2027|75|0|100000000110_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1006|VF|475|475|13-FEB-2027|13-FEB-2027|75|0|100000000110_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1006|VF|476|476|20-FEB-2027|20-FEB-2027|75|0|100000000110_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1006|VF|477|477|27-FEB-2027|27-FEB-2027|75|0|100000000110_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1006|VF|478|478|06-MAR-2027|06-MAR-2027|75|0|100000000110_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1006|VF|479|479|13-MAR-2027|13-MAR-2027|75|0|100000000110_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1006|VF|480|480|10-APR-2027|10-APR-2027|75|0|100000000110_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1006|VF|481|481|17-APR-2027|17-APR-2027|75|0|100000000110_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1006|VF|482|482|24-APR-2027|24-APR-2027|75|0|100000000110_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1006|VF|483|483|01-MAY-2027|01-MAY-2027|75|0|100000000110_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1006|VF|484|484|15-MAY-2027|15-MAY-2027|75|0|100000000110_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1006|VF|485|485|29-MAY-2027|29-MAY-2027|75|0|100000000110_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1006|VF|486|486|05-JUN-2027|05-JUN-2027|75|0|100000000110_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1006|VF|487|487|12-JUN-2027|12-JUN-2027|75|0|100000000110_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1006|VF|488|488|10-JUL-2027|10-JUL-2027|75|0|100000000110_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1006|VF|489|489|24-JUL-2027|24-JUL-2027|75|0|100000000110_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1003|VF|980|980|20-MAR-2027|20-MAR-2027|75|0|100000000110_1003_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1003|VF|981|981|27-MAR-2027|27-MAR-2027|75|0|100000000110_1003_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1003|VF|982|982|03-APR-2027|03-APR-2027|75|0|100000000110_1003_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1003|VF|983|983|08-MAY-2027|08-MAY-2027|75|0|100000000110_1003_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1003|VF|984|984|22-MAY-2027|22-MAY-2027|75|0|100000000110_1003_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1003|VF|985|985|19-JUN-2027|19-JUN-2027|75|0|100000000110_1003_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1003|VF|986|986|26-JUN-2027|26-JUN-2027|75|0|100000000110_1003_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1003|VF|987|987|03-JUL-2027|03-JUL-2027|75|0|100000000110_1003_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1003|VF|988|988|17-JUL-2027|17-JUL-2027|75|0|100000000110_1003_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|1006|VF|4871|4871|22-NOV-2025|22-NOV-2025|38|0|100000000111_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|1006|VF|4872|4872|01-AUG-2026|01-AUG-2026|75|0|100000000111_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|1006|VF|4873|4873|08-AUG-2026|08-AUG-2026|75|0|100000000111_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|1006|VF|4874|4874|15-AUG-2026|15-AUG-2026|75|0|100000000111_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|1006|VF|4875|4875|22-AUG-2026|22-AUG-2026|75|0|100000000111_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|1006|VF|4876|4876|29-AUG-2026|29-AUG-2026|75|0|100000000111_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|1006|VF|4877|4877|05-SEP-2026|05-SEP-2026|75|0|100000000111_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|1006|VF|4878|4878|12-SEP-2026|12-SEP-2026|75|0|100000000111_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|1006|VF|4879|4879|19-SEP-2026|19-SEP-2026|75|0|100000000111_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|1006|VF|4880|4880|26-SEP-2026|26-SEP-2026|75|0|100000000111_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|1006|VF|4881|4881|03-OCT-2026|03-OCT-2026|75|0|100000000111_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|1006|VF|4882|4882|10-OCT-2026|10-OCT-2026|75|0|100000000111_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|1006|VF|4883|4883|17-OCT-2026|17-OCT-2026|75|0|100000000111_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|1006|VF|4884|4884|24-OCT-2026|24-OCT-2026|75|0|100000000111_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|1006|VF|4885|4885|31-OCT-2026|31-OCT-2026|75|0|100000000111_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|1006|VF|4886|4886|07-NOV-2026|07-NOV-2026|75|0|100000000111_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|1006|VF|4887|4887|14-NOV-2026|14-NOV-2026|75|0|100000000111_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|1006|VF|4888|4888|21-NOV-2026|21-NOV-2026|75|0|100000000111_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|1006|VF|4889|4889|28-NOV-2026|28-NOV-2026|75|0|100000000111_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|1006|VF|4890|4890|05-DEC-2026|05-DEC-2026|75|0|100000000111_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|1006|VF|4891|4891|12-DEC-2026|12-DEC-2026|75|0|100000000111_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|1006|VF|4892|4892|19-DEC-2026|19-DEC-2026|75|0|100000000111_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|1006|VF|4893|4893|26-DEC-2026|26-DEC-2026|75|0|100000000111_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|1006|VF|4894|4894|02-JAN-2027|02-JAN-2027|75|0|100000000111_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|1006|VF|4895|4895|09-JAN-2027|09-JAN-2027|75|0|100000000111_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|1006|VF|4896|4896|16-JAN-2027|16-JAN-2027|75|0|100000000111_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|1006|VF|4897|4897|23-JAN-2027|23-JAN-2027|75|0|100000000111_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|1006|VF|4898|4898|30-JAN-2027|30-JAN-2027|75|0|100000000111_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|1006|VF|4899|4899|06-FEB-2027|06-FEB-2027|75|0|100000000111_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|1006|VF|4900|4900|13-FEB-2027|13-FEB-2027|75|0|100000000111_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|1006|VF|4901|4901|20-FEB-2027|20-FEB-2027|75|0|100000000111_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|1006|VF|4902|4902|27-FEB-2027|27-FEB-2027|75|0|100000000111_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|1006|VF|4903|4903|06-MAR-2027|06-MAR-2027|75|0|100000000111_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|1006|VF|4904|4904|13-MAR-2027|13-MAR-2027|75|0|100000000111_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|1006|VF|4905|4905|20-MAR-2027|20-MAR-2027|75|0|100000000111_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|1006|VF|4906|4906|27-MAR-2027|27-MAR-2027|75|0|100000000111_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|1006|VF|4907|4907|03-APR-2027|03-APR-2027|75|0|100000000111_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|1006|VF|4908|4908|10-APR-2027|10-APR-2027|75|0|100000000111_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|1006|VF|4909|4909|17-APR-2027|17-APR-2027|75|0|100000000111_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|1006|VF|4910|4910|24-APR-2027|24-APR-2027|75|0|100000000111_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|1006|VF|4911|4911|01-MAY-2027|01-MAY-2027|75|0|100000000111_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|1006|VF|4912|4912|08-MAY-2027|08-MAY-2027|75|0|100000000111_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|1006|VF|4913|4913|15-MAY-2027|15-MAY-2027|75|0|100000000111_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|1006|VF|4914|4914|22-MAY-2027|22-MAY-2027|75|0|100000000111_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|1006|VF|4915|4915|29-MAY-2027|29-MAY-2027|75|0|100000000111_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|1006|VF|4916|4916|05-JUN-2027|05-JUN-2027|75|0|100000000111_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|1006|VF|4917|4917|12-JUN-2027|12-JUN-2027|75|0|100000000111_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|1006|VF|4918|4918|19-JUN-2027|19-JUN-2027|75|0|100000000111_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|1006|VF|4919|4919|26-JUN-2027|26-JUN-2027|75|0|100000000111_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|1006|VF|4920|4920|03-JUL-2027|03-JUL-2027|75|0|100000000111_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|1006|VF|4921|4921|10-JUL-2027|10-JUL-2027|75|0|100000000111_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|1006|VF|4922|4922|17-JUL-2027|17-JUL-2027|75|0|100000000111_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000111|1006|VF|4923|4923|24-JUL-2027|24-JUL-2027|75|0|100000000111_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000112|1006|VF|5926|5926|22-NOV-2025|22-NOV-2025|38|0|100000000112_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000112|1006|VF|5927|5927|01-AUG-2026|01-AUG-2026|75|0|100000000112_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000112|1006|VF|5928|5928|08-AUG-2026|08-AUG-2026|75|0|100000000112_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000112|1006|VF|5929|5929|15-AUG-2026|15-AUG-2026|75|0|100000000112_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000112|1006|VF|5930|5930|22-AUG-2026|22-AUG-2026|75|0|100000000112_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000112|1006|VF|5931|5931|29-AUG-2026|29-AUG-2026|75|0|100000000112_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000112|1006|VF|5932|5932|05-SEP-2026|05-SEP-2026|75|0|100000000112_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000112|1006|VF|5933|5933|12-SEP-2026|12-SEP-2026|75|0|100000000112_1006_VF|IFTransmode| |202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
