ITEM|RES|LOC|SUPPLYTYPE|PRODUCTIONMETHOD|STEPNUM|WHENLOADED|LOADQTY|SOURCEOPT|RESLOC|CUSTORDLOADQTY|FCSTORDLOADQTY|SSLOADQTY|SUPPLYQTY|STARTDATE|SUPPLYSEQNUM|SOURCE|NEEDDATE|SCHEDDATE|EXPDATE|PROCESSID|OFFSET|ROUTINGNEEDCOMPLETEDATE|DMDNEEDDATE|DMDORDERSEQNUM|DMDORDERTYPE|SUPPLYORDERSEQNUM|OPTIONSETNAME|SUPPLYORDERNUM|LOADDUR|DMDEXPDATE|IMPORTEDSW|CAPTURE_WK|CAPTURE_TYPE|SIMULATION_NAME|SOLVE_VERSION|U_PLANMODULE
100000000008|PLHcb_1006|1006|2|100000000008_1006_9001_PV2|21|20-OCT-2025|20.491802|1|1006|0|20.491802|0|25|18-OCT-2025|1324| |01-JAN-1970|30-OCT-2025|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |1324|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1006|1006|2|100000000008_1006_9001_PV2|21|27-OCT-2025|20.491802|1|1006|0|20.491802|0|25|25-OCT-2025|1325| |01-JAN-1970|06-NOV-2025|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |1325|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1006|1006|2|100000000008_1006_9001_PV2|21|03-NOV-2025|20.491802|1|1006|0|20.491802|0|25|01-NOV-2025|1326| |01-JAN-1970|13-NOV-2025|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |1326|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1006|1006|2|100000000008_1006_9001_PV2|21|10-NOV-2025|20.491802|1|1006|0|20.491802|0|25|08-NOV-2025|1327| |01-JAN-1970|20-NOV-2025|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |1327|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1006|1006|2|100000000008_1006_9001_PV2|21|17-NOV-2025|20.491802|1|1006|0|20.491802|0|25|15-NOV-2025|1328| |01-JAN-1970|27-NOV-2025|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |1328|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1006|1006|2|100000000008_1006_9001_PV2|21|24-NOV-2025|20.491802|1|1006|0|20.491802|0|25|22-NOV-2025|1329| |01-JAN-1970|04-DEC-2025|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |1329|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1006|1006|2|100000000008_1006_9001_PV2|21|01-DEC-2025|20.491802|1|1006|0|20.491802|0|25|29-NOV-2025|1330| |01-JAN-1970|11-DEC-2025|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |1330|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1006|1006|2|100000000008_1006_9001_PV2|21|08-DEC-2025|20.491802|1|1006|0|20.491802|0|25|06-DEC-2025|1331| |01-JAN-1970|18-DEC-2025|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |1331|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1006|1006|2|100000000008_1006_9001_PV2|21|15-DEC-2025|20.491802|1|1006|0|20.491802|0|25|13-DEC-2025|1332| |01-JAN-1970|25-DEC-2025|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |1332|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1006|1006|2|100000000008_1006_9001_PV2|21|22-DEC-2025|20.491802|1|1006|0|20.491804|0|25|20-DEC-2025|1333| |01-JAN-1970|01-JAN-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |1333|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1006|1006|2|100000000008_1006_9001_PV2|21|29-DEC-2025|20.491802|1|1006|0|20.491802|0|25|27-DEC-2025|1334| |01-JAN-1970|08-JAN-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |1334|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1006|1006|2|100000000008_1006_9001_PV2|21|05-JAN-2026|20.491802|1|1006|0|20.491802|0|25|03-JAN-2026|1335| |01-JAN-1970|15-JAN-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |1335|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1006|1006|2|100000000008_1006_9001_PV2|21|12-JAN-2026|20.491802|1|1006|0|20.491802|0|25|10-JAN-2026|1336| |01-JAN-1970|22-JAN-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |1336|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1006|1006|2|100000000008_1006_9001_PV2|21|19-JAN-2026|3.688524|1|1006|0|3.688524|0|4.5|17-JAN-2026|1337| |01-JAN-1970|29-JAN-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |1337|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1006|1006|2|100000000008_1006_9001_PV2|21|19-JAN-2026|3.688524|1|1006|0|3.688524|0|4.5|17-JAN-2026|1338| |01-JAN-1970|29-JAN-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |1338|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1006|1006|2|100000000008_1006_9001_PV2|21|19-JAN-2026|16.803278|1|1006|0|16.803278|0|20.5|17-JAN-2026|1339| |01-JAN-1970|29-JAN-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |1339|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1006|1006|2|100000000008_1006_9001_PV2|21|26-JAN-2026|10.245901|1|1006|0|10.245901|0|12.5|24-JAN-2026|1340| |01-JAN-1970|05-FEB-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |1340|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1006|1006|2|100000000008_1006_9001_PV2|21|26-JAN-2026|10.245901|1|1006|0|10.245901|0|12.5|24-JAN-2026|1341| |01-JAN-1970|05-FEB-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |1341|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1006|1006|2|100000000008_1006_9001_PV2|21|26-JAN-2026|10.245901|1|1006|0|10.245901|0|12.5|24-JAN-2026|1342| |01-JAN-1970|05-FEB-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |1342|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1006|1006|2|100000000008_1006_9001_PV2|21|02-FEB-2026|10.245901|1|1006|0|10.245901|0|12.5|31-JAN-2026|1343| |01-JAN-1970|12-FEB-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |1343|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1006|1006|2|100000000008_1006_9001_PV2|21|02-FEB-2026|10.245901|1|1006|0|10.245901|0|12.5|31-JAN-2026|1344| |01-JAN-1970|12-FEB-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |1344|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1006|1006|2|100000000008_1006_9001_PV2|21|02-FEB-2026|10.245901|1|1006|0|10.245901|0|12.5|31-JAN-2026|1345| |01-JAN-1970|12-FEB-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |1345|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1006|1006|2|100000000008_1006_9001_PV2|21|09-FEB-2026|10.245901|1|1006|0|10.245901|0|12.5|07-FEB-2026|1346| |01-JAN-1970|19-FEB-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |1346|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1006|1006|2|100000000008_1006_9001_PV2|21|09-FEB-2026|10.245901|1|1006|0|10.245901|0|12.5|07-FEB-2026|1347| |01-JAN-1970|19-FEB-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |1347|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1006|1006|2|100000000008_1006_9001_PV2|21|09-FEB-2026|10.245901|1|1006|0|10.245902|0|12.5|07-FEB-2026|1348| |01-JAN-1970|19-FEB-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |1348|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1006|1006|2|100000000008_1006_9001_PV2|21|16-FEB-2026|10.245901|1|1006|0|10.245901|0|12.5|14-FEB-2026|1349| |01-JAN-1970|26-FEB-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |1349|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1006|1006|2|100000000008_1006_9001_PV2|21|16-FEB-2026|10.245901|1|1006|0|10.245901|0|12.5|14-FEB-2026|1350| |01-JAN-1970|26-FEB-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |1350|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1006|1006|2|100000000008_1006_9001_PV2|21|16-FEB-2026|10.245901|1|1006|0|10.245901|0|12.5|14-FEB-2026|1351| |01-JAN-1970|26-FEB-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |1351|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1006|1006|2|100000000008_1006_9001_PV2|21|23-FEB-2026|10.245901|1|1006|0|10.245901|0|12.5|21-FEB-2026|1352| |01-JAN-1970|05-MAR-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |1352|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1006|1006|2|100000000008_1006_9001_PV2|21|23-FEB-2026|10.245901|1|1006|0|10.245901|0|12.5|21-FEB-2026|1353| |01-JAN-1970|05-MAR-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |1353|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1006|1006|2|100000000008_1006_9001_PV2|21|23-FEB-2026|10.245901|1|1006|0|10.245901|0|12.5|21-FEB-2026|1354| |01-JAN-1970|05-MAR-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |1354|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1006|1006|2|100000000008_1006_9001_PV2|21|02-MAR-2026|10.245901|1|1006|0|10.245901|0|12.5|28-FEB-2026|1355| |01-JAN-1970|12-MAR-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |1355|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1006|1006|2|100000000008_1006_9001_PV2|21|02-MAR-2026|10.245901|1|1006|0|10.245901|0|12.5|28-FEB-2026|1356| |01-JAN-1970|12-MAR-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |1356|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1006|1006|2|100000000008_1006_9001_PV2|21|02-MAR-2026|10.245901|1|1006|0|10.245901|0|12.5|28-FEB-2026|1357| |01-JAN-1970|12-MAR-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |1357|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1006|1006|2|100000000008_1006_9001_PV2|21|09-MAR-2026|10.245901|1|1006|0|10.245901|0|12.5|07-MAR-2026|1358| |01-JAN-1970|19-MAR-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |1358|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1006|1006|2|100000000008_1006_9001_PV2|21|09-MAR-2026|10.245901|1|1006|0|10.245901|0|12.5|07-MAR-2026|1359| |01-JAN-1970|19-MAR-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |1359|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1006|1006|2|100000000008_1006_9001_PV2|21|09-MAR-2026|10.245901|1|1006|0|10.245901|0|12.5|07-MAR-2026|1360| |01-JAN-1970|19-MAR-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |1360|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1006|1006|2|100000000008_1006_9001_PV2|21|16-MAR-2026|10.245901|1|1006|0|10.245901|0|12.5|14-MAR-2026|1361| |01-JAN-1970|26-MAR-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |1361|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1006|1006|2|100000000008_1006_9001_PV2|21|16-MAR-2026|10.245901|1|1006|0|10.245901|0|12.5|14-MAR-2026|1362| |01-JAN-1970|26-MAR-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |1362|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1006|1006|2|100000000008_1006_9001_PV2|21|16-MAR-2026|10.245901|1|1006|0|10.245901|0|12.5|14-MAR-2026|1363| |01-JAN-1970|26-MAR-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |1363|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1006|1006|2|100000000008_1006_9001_PV2|21|23-MAR-2026|10.245901|1|1006|0|10.245901|0|12.5|21-MAR-2026|1364| |01-JAN-1970|02-APR-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |1364|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1006|1006|2|100000000008_1006_9001_PV2|21|23-MAR-2026|10.245901|1|1006|0|10.245901|0|12.5|21-MAR-2026|1365| |01-JAN-1970|02-APR-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |1365|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1006|1006|2|100000000008_1006_9001_PV2|21|23-MAR-2026|10.245901|1|1006|0|10.245901|0|12.5|21-MAR-2026|1366| |01-JAN-1970|02-APR-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |1366|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1006|1006|2|100000000008_1006_9001_PV2|21|30-MAR-2026|10.245901|1|1006|0|10.245901|0|12.5|28-MAR-2026|1367| |01-JAN-1970|09-APR-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |1367|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1006|1006|2|100000000008_1006_9001_PV2|21|30-MAR-2026|10.245901|1|1006|0|10.245901|0|12.5|28-MAR-2026|1368| |01-JAN-1970|09-APR-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |1368|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1006|1006|2|100000000008_1006_9001_PV2|21|30-MAR-2026|10.245901|1|1006|0|10.245901|0|12.5|28-MAR-2026|1369| |01-JAN-1970|09-APR-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |1369|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1006|1006|2|100000000008_1006_9001_PV2|21|06-APR-2026|10.245901|1|1006|0|10.245901|0|12.5|04-APR-2026|1370| |01-JAN-1970|16-APR-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |1370|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1006|1006|2|100000000008_1006_9001_PV2|21|06-APR-2026|10.245901|1|1006|0|10.245901|0|12.5|04-APR-2026|1371| |01-JAN-1970|16-APR-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |1371|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000008|PLHcb_1006|1006|2|100000000008_1006_9001_PV2|21|06-APR-2026|10.245901|1|1006|0|10.245901|0|12.5|04-APR-2026|1372| |01-JAN-1970|16-APR-2026|01-JAN-1970|0|0|01-JAN-1970|01-JAN-1970|-1|-1|-1| |1372|0|01-JAN-1970|0|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
