ITEM|LOC|SEQNUM|SCHEDDATE|STARTDATE|QTY|PRODUCTIONMETHOD|CAPTURE_WK|CAPTURE_TYPE|SIMULATION_NAME|SOLVE_VERSION|U_PLANMODULE
100000002015|1006|5237|20-JUN-2026|20-JUN-2026|75|100000002015_1006_450|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002015|1006|5236|13-JUN-2026|13-JUN-2026|75|100000002015_1006_450|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002015|1006|5235|06-JUN-2026|06-JUN-2026|75|100000002015_1006_450|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002015|1006|5234|30-MAY-2026|30-MAY-2026|75|100000002015_1006_450|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002015|1006|5233|23-MAY-2026|23-MAY-2026|75|100000002015_1006_450|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002015|1006|5232|16-MAY-2026|16-MAY-2026|75|100000002015_1006_450|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002015|1006|5231|09-MAY-2026|09-MAY-2026|75|100000002015_1006_450|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002015|1006|5230|02-MAY-2026|02-MAY-2026|75|100000002015_1006_450|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002015|1006|5229|25-APR-2026|25-APR-2026|75|100000002015_1006_450|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002015|1006|5228|18-APR-2026|18-APR-2026|75|100000002015_1006_450|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002015|1006|5227|11-APR-2026|11-APR-2026|75|100000002015_1006_450|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002015|1006|5226|04-APR-2026|04-APR-2026|75|100000002015_1006_450|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002015|1006|5225|28-MAR-2026|28-MAR-2026|75|100000002015_1006_450|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002015|1006|5224|21-MAR-2026|21-MAR-2026|75|100000002015_1006_450|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002015|1006|5223|14-MAR-2026|14-MAR-2026|75|100000002015_1006_450|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002015|1006|5222|07-MAR-2026|07-MAR-2026|75|100000002015_1006_450|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002015|1006|5221|28-FEB-2026|28-FEB-2026|75|100000002015_1006_450|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002015|1006|5220|21-FEB-2026|21-FEB-2026|75|100000002015_1006_450|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002015|1006|5219|14-FEB-2026|14-FEB-2026|75|100000002015_1006_450|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002015|1006|5218|07-FEB-2026|07-FEB-2026|51.343559|100000002015_1006_450|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002015|1006|5217|13-SEP-2025|13-SEP-2025|760.656372|100000002015_1006_450|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002015|1006|5216|30-AUG-2025|30-AUG-2025|10|100000002015_1006_450|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002015|1006|5215|23-AUG-2025|23-AUG-2025|105|100000002015_1006_450|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002015|1006|5214|16-AUG-2025|16-AUG-2025|292|100000002015_1006_450|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002015|1006|5213|09-AUG-2025|09-AUG-2025|605|100000002015_1006_450|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002015|1006|5212|26-JUL-2025|26-JUL-2025|375|100000002015_1006_450|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5641|17-JUL-2027|17-JUL-2027|150|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5640|10-JUL-2027|10-JUL-2027|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5639|03-JUL-2027|03-JUL-2027|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5638|26-JUN-2027|26-JUN-2027|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5637|19-JUN-2027|19-JUN-2027|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5636|12-JUN-2027|12-JUN-2027|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5635|05-JUN-2027|05-JUN-2027|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5634|29-MAY-2027|29-MAY-2027|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5633|22-MAY-2027|22-MAY-2027|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5632|15-MAY-2027|15-MAY-2027|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5631|08-MAY-2027|08-MAY-2027|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5630|01-MAY-2027|01-MAY-2027|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5629|24-APR-2027|24-APR-2027|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5628|17-APR-2027|17-APR-2027|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5627|10-APR-2027|10-APR-2027|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5626|03-APR-2027|03-APR-2027|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5625|27-MAR-2027|27-MAR-2027|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5624|20-MAR-2027|20-MAR-2027|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5623|13-MAR-2027|13-MAR-2027|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5622|06-MAR-2027|06-MAR-2027|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5621|27-FEB-2027|27-FEB-2027|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5620|20-FEB-2027|20-FEB-2027|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5619|13-FEB-2027|13-FEB-2027|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5618|06-FEB-2027|06-FEB-2027|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5617|30-JAN-2027|30-JAN-2027|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5616|23-JAN-2027|23-JAN-2027|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5615|16-JAN-2027|16-JAN-2027|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5614|09-JAN-2027|09-JAN-2027|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5613|02-JAN-2027|02-JAN-2027|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5612|26-DEC-2026|26-DEC-2026|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5611|19-DEC-2026|19-DEC-2026|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5610|12-DEC-2026|12-DEC-2026|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5609|05-DEC-2026|05-DEC-2026|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5608|28-NOV-2026|28-NOV-2026|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5607|21-NOV-2026|21-NOV-2026|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5606|14-NOV-2026|14-NOV-2026|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5605|07-NOV-2026|07-NOV-2026|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5604|31-OCT-2026|31-OCT-2026|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5603|24-OCT-2026|24-OCT-2026|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5602|17-OCT-2026|17-OCT-2026|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5601|10-OCT-2026|10-OCT-2026|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5600|03-OCT-2026|03-OCT-2026|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5599|26-SEP-2026|26-SEP-2026|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5598|19-SEP-2026|19-SEP-2026|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5597|12-SEP-2026|12-SEP-2026|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5596|05-SEP-2026|05-SEP-2026|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5595|29-AUG-2026|29-AUG-2026|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5594|22-AUG-2026|22-AUG-2026|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5593|15-AUG-2026|15-AUG-2026|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5592|08-AUG-2026|08-AUG-2026|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5591|01-AUG-2026|01-AUG-2026|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5590|25-JUL-2026|25-JUL-2026|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5589|18-JUL-2026|18-JUL-2026|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5588|11-JUL-2026|11-JUL-2026|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5587|04-JUL-2026|04-JUL-2026|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5586|27-JUN-2026|27-JUN-2026|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5585|20-JUN-2026|20-JUN-2026|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5584|13-JUN-2026|13-JUN-2026|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5583|06-JUN-2026|06-JUN-2026|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5582|30-MAY-2026|30-MAY-2026|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5581|23-MAY-2026|23-MAY-2026|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5580|16-MAY-2026|16-MAY-2026|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5579|09-MAY-2026|09-MAY-2026|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5578|02-MAY-2026|02-MAY-2026|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5577|25-APR-2026|25-APR-2026|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5576|18-APR-2026|18-APR-2026|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5575|11-APR-2026|11-APR-2026|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5574|04-APR-2026|04-APR-2026|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5573|28-MAR-2026|28-MAR-2026|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5572|21-MAR-2026|21-MAR-2026|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5571|14-MAR-2026|14-MAR-2026|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5570|07-MAR-2026|07-MAR-2026|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5569|28-FEB-2026|28-FEB-2026|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5568|21-FEB-2026|21-FEB-2026|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5567|14-FEB-2026|14-FEB-2026|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5566|07-FEB-2026|07-FEB-2026|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5565|31-JAN-2026|31-JAN-2026|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5564|24-JAN-2026|24-JAN-2026|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5563|17-JAN-2026|17-JAN-2026|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5562|10-JAN-2026|10-JAN-2026|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5561|03-JAN-2026|03-JAN-2026|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5560|27-DEC-2025|27-DEC-2025|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5559|20-DEC-2025|20-DEC-2025|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5558|13-DEC-2025|13-DEC-2025|75|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5557|06-DEC-2025|06-DEC-2025|12.81119|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5556|13-SEP-2025|13-SEP-2025|124.188797|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5554|23-AUG-2025|23-AUG-2025|105|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5553|16-AUG-2025|16-AUG-2025|292|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5552|09-AUG-2025|09-AUG-2025|605|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5551|26-JUL-2025|26-JUL-2025|375|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000002016|1006|5555|30-AUG-2025|30-AUG-2025|10|100000002016_1006_451|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
2000-001-049|1006|7149|17-JUL-2027|17-JUL-2027|152.284302|2000-001-049_1006_253|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
2000-001-049|1006|7148|10-JUL-2027|10-JUL-2027|76.142128|2000-001-049_1006_253|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
2000-001-049|1006|7147|03-JUL-2027|03-JUL-2027|76.142128|2000-001-049_1006_253|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
2000-001-049|1006|7146|26-JUN-2027|26-JUN-2027|76.142128|2000-001-049_1006_253|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
2000-001-049|1006|7145|19-JUN-2027|19-JUN-2027|76.142128|2000-001-049_1006_253|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
2000-001-049|1006|7144|12-JUN-2027|12-JUN-2027|76.142128|2000-001-049_1006_253|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
2000-001-049|1006|7143|05-JUN-2027|05-JUN-2027|76.142128|2000-001-049_1006_253|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
2000-001-049|1006|7142|29-MAY-2027|29-MAY-2027|76.142128|2000-001-049_1006_253|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
2000-001-049|1006|7141|22-MAY-2027|22-MAY-2027|76.142128|2000-001-049_1006_253|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
2000-001-049|1006|7140|15-MAY-2027|15-MAY-2027|76.142128|2000-001-049_1006_253|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
2000-001-049|1006|7139|08-MAY-2027|08-MAY-2027|76.142128|2000-001-049_1006_253|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
2000-001-049|1006|7138|01-MAY-2027|01-MAY-2027|76.142128|2000-001-049_1006_253|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
2000-001-049|1006|7137|24-APR-2027|24-APR-2027|76.142128|2000-001-049_1006_253|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
2000-001-049|1006|7136|17-APR-2027|17-APR-2027|76.142128|2000-001-049_1006_253|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
2000-001-049|1006|7135|10-APR-2027|10-APR-2027|76.142128|2000-001-049_1006_253|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
2000-001-049|1006|7134|03-APR-2027|03-APR-2027|76.142128|2000-001-049_1006_253|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
2000-001-049|1006|7133|27-MAR-2027|27-MAR-2027|76.142128|2000-001-049_1006_253|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
2000-001-049|1006|7132|20-MAR-2027|20-MAR-2027|76.142128|2000-001-049_1006_253|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
2000-001-049|1006|7131|13-MAR-2027|13-MAR-2027|76.142128|2000-001-049_1006_253|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
2000-001-049|1006|7130|06-MAR-2027|06-MAR-2027|76.142128|2000-001-049_1006_253|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
2000-001-049|1006|7129|27-FEB-2027|27-FEB-2027|76.142128|2000-001-049_1006_253|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
2000-001-049|1006|7128|20-FEB-2027|20-FEB-2027|76.142128|2000-001-049_1006_253|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
2000-001-049|1006|7127|13-FEB-2027|13-FEB-2027|76.142128|2000-001-049_1006_253|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
2000-001-049|1006|7126|06-FEB-2027|06-FEB-2027|76.142128|2000-001-049_1006_253|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
2000-001-049|1006|7125|30-JAN-2027|30-JAN-2027|76.142128|2000-001-049_1006_253|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
2000-001-049|1006|7124|23-JAN-2027|23-JAN-2027|76.142128|2000-001-049_1006_253|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
2000-001-049|1006|7123|16-JAN-2027|16-JAN-2027|76.142128|2000-001-049_1006_253|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
2000-001-049|1006|7122|09-JAN-2027|09-JAN-2027|76.142128|2000-001-049_1006_253|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
2000-001-049|1006|7121|02-JAN-2027|02-JAN-2027|76.142128|2000-001-049_1006_253|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
2000-001-049|1006|7120|26-DEC-2026|26-DEC-2026|76.142128|2000-001-049_1006_253|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
2000-001-049|1006|7119|19-DEC-2026|19-DEC-2026|76.142128|2000-001-049_1006_253|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
2000-001-049|1006|7118|12-DEC-2026|12-DEC-2026|76.142128|2000-001-049_1006_253|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
2000-001-049|1006|7117|05-DEC-2026|05-DEC-2026|76.142128|2000-001-049_1006_253|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
2000-001-049|1006|7116|28-NOV-2026|28-NOV-2026|76.142128|2000-001-049_1006_253|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
