ITEM|LOC|DMDTYPE|EXTORDERID|SEQNUM|NEEDDATE|CALCPRIORITY|CONSUMEDQTY|HEADEREXTREF|FCSTSW|MARGIN|MAXLATEDUR|PRIORITY|QTY|REVENUE|COST|SCHEDDATE|SCHEDQTY|SCHEDSTATUS|AVAILDATE|PRIORITYSEQNUM|PROCESSSEQNUM|FCSTSEQNUM|SSSEQNUM|CUST|SUPERSEDESW|CALCREVENUE|CALCMARGIN|PRIORITYGROUP|DMDGROUP|TYPE|SCHEDSEQNUM|EFFCOVDUR|SHIPSTATUS|CAPTURE_WK|CAPTURE_TYPE|SIMULATION_NAME|SOLVE_VERSION|U_PLANMODULE
100000000009|1006|2| |120|22-NOV-2025|0|0|0|0|0|0|400|98|0|0|22-NOV-2025|0|6|01-JAN-1970|0|0|120|0| |0|||0|6200000072|10|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|2| |121|27-DEC-2025|0|0|0|0|0|0|400|75|0|0|27-DEC-2025|0|6|01-JAN-1970|0|0|121|0| |0|||0|6200000072|10|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|2| |122|13-DEC-2025|0|0|0|0|0|0|400|75|0|0|13-DEC-2025|0|6|01-JAN-1970|0|0|122|0| |0|||0|6200000072|10|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|1006|2| |123|10-JAN-2026|0|0|0|0|0|0|400|75|0|0|10-JAN-2026|0|6|01-JAN-1970|0|0|123|0| |0|||0|6200000072|10|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |258|18-JUL-2026|0|0|0|0|0|0|400|75|0|0|18-JUL-2026|0|6|01-JAN-1970|0|0|258|0| |0|||0|6200000072|10|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |259|25-JUL-2026|0|0|0|0|0|0|400|75|0|0|25-JUL-2026|0|6|01-JAN-1970|0|0|259|0| |0|||0|6200000072|10|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |260|17-JAN-2026|0|0|0|0|0|0|400|75|0|0|17-JAN-2026|0|6|01-JAN-1970|0|0|260|0| |0|||0|6200000072|10|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |261|24-JAN-2026|0|0|0|0|0|0|400|75|0|0|24-JAN-2026|0|6|01-JAN-1970|0|0|261|0| |0|||0|6200000072|10|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |262|14-FEB-2026|0|0|0|0|0|0|400|75|0|0|14-FEB-2026|0|6|01-JAN-1970|0|0|262|0| |0|||0|6200000072|10|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |263|21-FEB-2026|0|0|0|0|0|0|400|75|0|0|21-FEB-2026|0|6|01-JAN-1970|0|0|263|0| |0|||0|6200000072|10|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |264|31-JAN-2026|0|0|0|0|0|0|400|75|0|0|31-JAN-2026|0|6|01-JAN-1970|0|0|264|0| |0|||0|6200000072|10|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |265|07-FEB-2026|0|0|0|0|0|0|400|75|0|0|07-FEB-2026|0|6|01-JAN-1970|0|0|265|0| |0|||0|6200000072|10|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |266|16-MAY-2026|0|0|0|0|0|0|400|75|0|0|16-MAY-2026|0|6|01-JAN-1970|0|0|266|0| |0|||0|6200000072|10|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |267|09-MAY-2026|0|0|0|0|0|0|400|75|0|0|09-MAY-2026|0|6|01-JAN-1970|0|0|267|0| |0|||0|6200000072|10|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |268|28-FEB-2026|0|0|0|0|0|0|400|75|0|0|28-FEB-2026|0|6|01-JAN-1970|0|0|268|0| |0|||0|6200000072|10|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |269|07-MAR-2026|0|0|0|0|0|0|400|75|0|0|07-MAR-2026|0|6|01-JAN-1970|0|0|269|0| |0|||0|6200000072|10|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |270|13-JUN-2026|0|0|0|0|0|0|400|75|0|0|13-JUN-2026|0|6|01-JAN-1970|0|0|270|0| |0|||0|6200000072|10|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |271|06-JUN-2026|0|0|0|0|0|0|400|75|0|0|06-JUN-2026|0|6|01-JAN-1970|0|0|271|0| |0|||0|6200000072|10|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |272|04-APR-2026|0|0|0|0|0|0|400|75|0|0|04-APR-2026|0|6|01-JAN-1970|0|0|272|0| |0|||0|6200000072|10|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |273|28-MAR-2026|0|0|0|0|0|0|400|75|0|0|28-MAR-2026|0|6|01-JAN-1970|0|0|273|0| |0|||0|6200000072|10|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |274|30-MAY-2026|0|0|0|0|0|0|400|75|0|0|30-MAY-2026|0|6|01-JAN-1970|0|0|274|0| |0|||0|6200000072|10|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |275|23-MAY-2026|0|0|0|0|0|0|400|75|0|0|23-MAY-2026|0|6|01-JAN-1970|0|0|275|0| |0|||0|6200000072|10|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |276|21-MAR-2026|0|0|0|0|0|0|400|75|0|0|21-MAR-2026|0|6|01-JAN-1970|0|0|276|0| |0|||0|6200000072|10|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |277|14-MAR-2026|0|0|0|0|0|0|400|75|0|0|14-MAR-2026|0|6|01-JAN-1970|0|0|277|0| |0|||0|6200000072|10|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |278|02-MAY-2026|0|0|0|0|0|0|400|75|0|0|02-MAY-2026|0|6|01-JAN-1970|0|0|278|0| |0|||0|6200000072|10|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |279|25-APR-2026|0|0|0|0|0|0|400|75|0|0|25-APR-2026|0|6|01-JAN-1970|0|0|279|0| |0|||0|6200000072|10|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |280|04-JUL-2026|0|0|0|0|0|0|400|75|0|0|04-JUL-2026|0|6|01-JAN-1970|0|0|280|0| |0|||0|6200000072|10|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |281|11-JUL-2026|0|0|0|0|0|0|400|75|0|0|11-JUL-2026|0|6|01-JAN-1970|0|0|281|0| |0|||0|6200000072|10|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |282|27-JUN-2026|0|0|0|0|0|0|400|75|0|0|27-JUN-2026|0|6|01-JAN-1970|0|0|282|0| |0|||0|6200000072|10|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |283|20-JUN-2026|0|0|0|0|0|0|400|75|0|0|20-JUN-2026|0|6|01-JAN-1970|0|0|283|0| |0|||0|6200000072|10|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |284|18-APR-2026|0|0|0|0|0|0|400|75|0|0|18-APR-2026|0|6|01-JAN-1970|0|0|284|0| |0|||0|6200000072|10|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |285|11-APR-2026|0|0|0|0|0|0|400|75|0|0|11-APR-2026|0|6|01-JAN-1970|0|0|285|0| |0|||0|6200000072|10|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |757|16-JAN-2027|0|0|0|0|0|0|1200|75|0|0|16-JAN-2027|0|6|01-JAN-1970|0|0|757|0| |0|||0|6200000072|13|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |758|06-MAR-2027|0|0|0|0|0|0|1200|75|0|0|06-MAR-2027|0|6|01-JAN-1970|0|0|758|0| |0|||0|6200000072|13|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |759|22-MAY-2027|0|0|0|0|0|0|1200|75|0|0|22-MAY-2027|0|6|01-JAN-1970|0|0|759|0| |0|||0|6200000072|13|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |760|07-NOV-2026|0|0|0|0|0|0|1200|75|0|0|07-NOV-2026|0|6|01-JAN-1970|0|0|760|0| |0|||0|6200000072|13|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |761|09-JAN-2027|0|0|0|0|0|0|1200|75|0|0|09-JAN-2027|0|6|01-JAN-1970|0|0|761|0| |0|||0|6200000072|13|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |762|13-MAR-2027|0|0|0|0|0|0|1200|75|0|0|13-MAR-2027|0|6|01-JAN-1970|0|0|762|0| |0|||0|6200000072|13|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |763|15-MAY-2027|0|0|0|0|0|0|1200|75|0|0|15-MAY-2027|0|6|01-JAN-1970|0|0|763|0| |0|||0|6200000072|13|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |764|17-OCT-2026|0|0|0|0|0|0|1200|75|0|0|17-OCT-2026|0|6|01-JAN-1970|0|0|764|0| |0|||0|6200000072|13|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |765|02-JAN-2027|0|0|0|0|0|0|1200|75|0|0|02-JAN-2027|0|6|01-JAN-1970|0|0|765|0| |0|||0|6200000072|13|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |766|20-MAR-2027|0|0|0|0|0|0|1200|75|0|0|20-MAR-2027|0|6|01-JAN-1970|0|0|766|0| |0|||0|6200000072|13|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |767|05-JUN-2027|0|0|0|0|0|0|1200|75|0|0|05-JUN-2027|0|6|01-JAN-1970|0|0|767|0| |0|||0|6200000072|13|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |768|24-OCT-2026|0|0|0|0|0|0|1200|75|0|0|24-OCT-2026|0|6|01-JAN-1970|0|0|768|0| |0|||0|6200000072|13|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |769|26-DEC-2026|0|0|0|0|0|0|1200|75|0|0|26-DEC-2026|0|6|01-JAN-1970|0|0|769|0| |0|||0|6200000072|13|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |770|27-MAR-2027|0|0|0|0|0|0|1200|75|0|0|27-MAR-2027|0|6|01-JAN-1970|0|0|770|0| |0|||0|6200000072|13|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |771|29-MAY-2027|0|0|0|0|0|0|1200|75|0|0|29-MAY-2027|0|6|01-JAN-1970|0|0|771|0| |0|||0|6200000072|13|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |772|03-OCT-2026|0|0|0|0|0|0|1200|75|0|0|03-OCT-2026|0|6|01-JAN-1970|0|0|772|0| |0|||0|6200000072|13|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |773|01-AUG-2026|0|0|0|0|0|0|1200|75|0|0|01-AUG-2026|0|6|01-JAN-1970|0|0|773|0| |0|||0|6200000072|13|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |774|05-DEC-2026|0|0|0|0|0|0|1200|75|0|0|05-DEC-2026|0|6|01-JAN-1970|0|0|774|0| |0|||0|6200000072|13|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |775|06-FEB-2027|0|0|0|0|0|0|1200|75|0|0|06-FEB-2027|0|6|01-JAN-1970|0|0|775|0| |0|||0|6200000072|13|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |776|26-JUN-2027|0|0|0|0|0|0|1200|75|0|0|26-JUN-2027|0|6|01-JAN-1970|0|0|776|0| |0|||0|6200000072|13|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |777|14-NOV-2026|0|0|0|0|0|0|1200|75|0|0|14-NOV-2026|0|6|01-JAN-1970|0|0|777|0| |0|||0|6200000072|13|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |778|30-JAN-2027|0|0|0|0|0|0|1200|75|0|0|30-JAN-2027|0|6|01-JAN-1970|0|0|778|0| |0|||0|6200000072|13|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |779|17-APR-2027|0|0|0|0|0|0|1200|75|0|0|17-APR-2027|0|6|01-JAN-1970|0|0|779|0| |0|||0|6200000072|13|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |780|03-JUL-2027|0|0|0|0|0|0|1200|75|0|0|03-JUL-2027|0|6|01-JAN-1970|0|0|780|0| |0|||0|6200000072|13|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |781|05-SEP-2026|0|0|0|0|0|0|1200|75|0|0|05-SEP-2026|0|6|01-JAN-1970|0|0|781|0| |0|||0|6200000072|13|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |782|08-MAY-2027|0|0|0|0|0|0|1200|75|0|0|08-MAY-2027|0|6|01-JAN-1970|0|0|782|0| |0|||0|6200000072|13|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |783|10-JUL-2027|0|0|0|0|0|0|1200|75|0|0|10-JUL-2027|0|6|01-JAN-1970|0|0|783|0| |0|||0|6200000072|13|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |784|24-JUL-2027|0|0|0|0|0|0|1200|75|0|0|24-JUL-2027|0|6|01-JAN-1970|0|0|784|0| |0|||0|6200000072|13|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |785|12-SEP-2026|0|0|0|0|0|0|1200|75|0|0|12-SEP-2026|0|6|01-JAN-1970|0|0|785|0| |0|||0|6200000072|13|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |786|01-MAY-2027|0|0|0|0|0|0|1200|75|0|0|01-MAY-2027|0|6|01-JAN-1970|0|0|786|0| |0|||0|6200000072|13|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |787|17-JUL-2027|0|0|0|0|0|0|1200|75|0|0|17-JUL-2027|0|6|01-JAN-1970|0|0|787|0| |0|||0|6200000072|13|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |788|19-SEP-2026|0|0|0|0|0|0|1200|75|0|0|19-SEP-2026|0|6|01-JAN-1970|0|0|788|0| |0|||0|6200000072|13|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |789|19-DEC-2026|0|0|0|0|0|0|1200|75|0|0|19-DEC-2026|0|6|01-JAN-1970|0|0|789|0| |0|||0|6200000072|13|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |790|20-FEB-2027|0|0|0|0|0|0|1200|75|0|0|20-FEB-2027|0|6|01-JAN-1970|0|0|790|0| |0|||0|6200000072|13|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |791|26-SEP-2026|0|0|0|0|0|0|1200|75|0|0|26-SEP-2026|0|6|01-JAN-1970|0|0|791|0| |0|||0|6200000072|13|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |792|12-DEC-2026|0|0|0|0|0|0|1200|75|0|0|12-DEC-2026|0|6|01-JAN-1970|0|0|792|0| |0|||0|6200000072|13|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |793|27-FEB-2027|0|0|0|0|0|0|1200|75|0|0|27-FEB-2027|0|6|01-JAN-1970|0|0|793|0| |0|||0|6200000072|13|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |797|15-AUG-2026|0|0|0|0|0|0|1200|75|0|0|15-AUG-2026|0|6|01-JAN-1970|0|0|797|0| |0|||0|6200000072|13|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |798|08-AUG-2026|0|0|0|0|0|0|1200|75|0|0|08-AUG-2026|0|6|01-JAN-1970|0|0|798|0| |0|||0|6200000072|13|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |799|29-AUG-2026|0|0|0|0|0|0|1200|75|0|0|29-AUG-2026|0|6|01-JAN-1970|0|0|799|0| |0|||0|6200000072|13|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |800|22-AUG-2026|0|0|0|0|0|0|1200|75|0|0|22-AUG-2026|0|6|01-JAN-1970|0|0|800|0| |0|||0|6200000072|13|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |801|31-OCT-2026|0|0|0|0|0|0|1200|75|0|0|31-OCT-2026|0|6|01-JAN-1970|0|0|801|0| |0|||0|6200000072|13|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |802|10-APR-2027|0|0|0|0|0|0|1200|75|0|0|10-APR-2027|0|6|01-JAN-1970|0|0|802|0| |0|||0|6200000072|13|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |803|12-JUN-2027|0|0|0|0|0|0|1200|75|0|0|12-JUN-2027|0|6|01-JAN-1970|0|0|803|0| |0|||0|6200000072|13|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |804|10-OCT-2026|0|0|0|0|0|0|1200|75|0|0|10-OCT-2026|0|6|01-JAN-1970|0|0|804|0| |0|||0|6200000072|13|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |805|28-NOV-2026|0|0|0|0|0|0|1200|75|0|0|28-NOV-2026|0|6|01-JAN-1970|0|0|805|0| |0|||0|6200000072|13|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |806|13-FEB-2027|0|0|0|0|0|0|1200|75|0|0|13-FEB-2027|0|6|01-JAN-1970|0|0|806|0| |0|||0|6200000072|13|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |807|03-APR-2027|0|0|0|0|0|0|1200|75|0|0|03-APR-2027|0|6|01-JAN-1970|0|0|807|0| |0|||0|6200000072|13|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |808|19-JUN-2027|0|0|0|0|0|0|1200|75|0|0|19-JUN-2027|0|6|01-JAN-1970|0|0|808|0| |0|||0|6200000072|13|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |809|21-NOV-2026|0|0|0|0|0|0|1200|75|0|0|21-NOV-2026|0|6|01-JAN-1970|0|0|809|0| |0|||0|6200000072|13|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |810|23-JAN-2027|0|0|0|0|0|0|1200|75|0|0|23-JAN-2027|0|6|01-JAN-1970|0|0|810|0| |0|||0|6200000072|13|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000009|VF|2| |811|24-APR-2027|0|0|0|0|0|0|1200|75|0|0|24-APR-2027|0|6|01-JAN-1970|0|0|811|0| |0|||0|6200000072|13|0|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1003|1|1030001122_10_0001|0|13-AUG-2025|0|0|1030001122|1|0|120960|800|45|0|0|13-AUG-2025|45|1|01-JAN-1970|0|-1|0|0|6200000072|0|0|0|0|6200000072|0|8422|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1003|1|1030001123_10_0001|0|23-JUL-2025|0|0|1030001123|1|0|120960|200|25|0|0|26-JUL-2025|25|3|01-JAN-1970|0|-1|0|0|6200000072|0|0|0|0|6200000072|0|8230|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1003|1|1030001124_10_0001|0|09-AUG-2025|0|0|1030001124|1|0|120960|200|12|0|0|09-AUG-2025|12|1|01-JAN-1970|0|-1|0|0|6200000072|0|0|0|0|6200000072|0|9006|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1003|1|1030001125_10_0001|0|23-JUL-2025|0|0|1030001125|1|0|120960|200|20|0|0|26-JUL-2025|20|3|01-JAN-1970|0|-1|0|0|6200000072|0|0|0|0|6200000072|0|8221|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1003|1|1030001126_10_0001|0|23-JUL-2025|0|0|1030001126|1|0|120960|200|20|0|0|26-JUL-2025|20|3|01-JAN-1970|0|-1|0|0|6200000072|0|0|0|0|6200000072|0|8212|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1003|1|1030001127_10_0001|0|18-AUG-2025|0|0|1030001127|1|0|120960|800|25|0|0|18-AUG-2025|25|1|01-JAN-1970|0|-1|0|0|6200000072|0|0|0|0|6200000072|0|8220|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1003|1|1030001128_10_0001|0|13-AUG-2025|0|0|1030001128|1|0|120960|800|25|0|0|13-AUG-2025|25|1|01-JAN-1970|0|-1|0|0|6200000072|0|0|0|0|6200000072|0|8421|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1003|1|1030001129_10_0001|0|11-AUG-2025|0|0|1030001129|1|0|120960|800|65|0|0|11-AUG-2025|65|1|01-JAN-1970|0|-1|0|0|6200000072|0|0|0|0|6200000072|0|8714|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1003|1|1030001130_10_0001|0|12-AUG-2025|0|0|1030001130|1|0|120960|800|18|0|0|12-AUG-2025|18|1|01-JAN-1970|0|-1|0|0|6200000072|0|0|0|0|6200000072|0|8507|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1003|1|1030001131_10_0001|0|16-AUG-2025|0|0|1030001131|1|0|120960|800|20|0|0|16-AUG-2025|20|1|01-JAN-1970|0|-1|0|0|6200000072|0|0|0|0|6200000072|0|8291|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
100000000110|1003|1|1030001132_10_0001|0|14-AUG-2025|0|0|1030001132|1|0|120960|800|65|0|0|14-AUG-2025|65|1|01-JAN-1970|0|-1|0|0|6200000072|0|0|0|0|6200000072|0|8352|0|1|202547|CONSTRAINED|CONSTRAINED|CONSTRAINED_202547_2025-11-20_0656|BY_IF
